0.0,0.0,0.0,0.0,0.0
0.0,4.17223,-0.01143,-10.1702428,-0.0
0.0,4.16901,-0.05145,-10.1702428,-0.0
0.0,4.16708,-0.06206,-10.1702428,-0.0
0.0,4.16515,-0.06533,-10.1702428,-1e-05
0.0,4.16322,-0.06615,-10.1702428,-1e-05
0.0,4.16193,-0.06615,-10.1702428,-1e-05
0.0,4.16129,-0.06696,-10.1702428,-1e-05
0.0,4.16,-0.06615,-10.1702428,-1e-05
0.0,4.15872,-0.06615,-10.1702428,-1e-05
0.0,4.15807,-0.06696,-10.158135999999999,-2e-05
0.0,4.15679,-0.06615,-10.158135999999999,-2e-05
0.0,4.1555,-0.06615,-10.158135999999999,-2e-05
0.0,4.15486,-0.06696,-10.158135999999999,-2e-05
0.0,4.15357,-0.06696,-10.1702428,-2e-05
0.0,4.15292,-0.06696,-10.1702428,-3e-05
0.0,4.15228,-0.06696,-10.1702428,-3e-05
0.0,4.15099,-0.06778,-10.1702428,-3e-05
0.0,4.15035,-0.06696,-10.1702428,-3e-05
0.0,4.14971,-0.06696,-10.1702428,-3e-05
0.0,4.14906,-0.06778,-10.1702428,-3e-05
0.0,4.14842,-0.06778,-10.158135999999999,-4e-05
0.0,4.14778,-0.06696,-10.158135999999999,-4e-05
0.0,4.14713,-0.06696,-10.1702428,-4e-05
0.0,4.14649,-0.06778,-10.1702428,-4e-05
0.0,4.14585,-0.06696,-10.1702428,-4e-05
0.0,4.1452,-0.06778,-10.1702428,-5e-05
0.0,4.14456,-0.06696,-10.1702428,-5e-05
0.0,4.14456,-0.06778,-10.1702428,-5e-05
0.0,4.14392,-0.06696,-10.158135999999999,-5e-05
0.0,4.14327,-0.06696,-10.158135999999999,-5e-05
0.0,4.14263,-0.06696,-10.1702428,-6e-05
0.0,4.14199,-0.06696,-10.1702428,-6e-05
0.0,4.14199,-0.06696,-10.1702428,-6e-05
0.0,4.14134,-0.06696,-10.1702428,-6e-05
0.0,4.14134,-0.06778,-10.1702428,-6e-05
0.0,4.1407,-0.06696,-10.1702428,-6e-05
0.0,4.14006,-0.06696,-10.1702428,-7e-05
0.0,4.14006,-0.06696,-10.158135999999999,-7e-05
0.0,4.13941,-0.06778,-10.158135999999999,-7e-05
0.0,4.13941,-0.06696,-10.158135999999999,-7e-05
0.0,4.13877,-0.06696,-10.158135999999999,-7e-05
0.0,4.13877,-0.06778,-10.1702428,-8e-05
0.0,4.13813,-0.06778,-10.1702428,-8e-05
0.0,4.13813,-0.06778,-10.158135999999999,-8e-05
0.0,4.13748,-0.06696,-10.158135999999999,-8e-05
0.0,4.13748,-0.06696,-10.158135999999999,-8e-05
0.0,4.13748,-0.06778,-10.1702428,-9e-05
0.0,4.13684,-0.06778,-10.1702428,-9e-05
0.0,4.13684,-0.06696,-10.1702428,-9e-05
0.0,4.1362,-0.06778,-10.1702428,-9e-05
0.0,4.1362,-0.06696,-10.1702428,-9e-05
0.0,4.1362,-0.06778,-10.1702428,-9e-05
0.0,4.1362,-0.06778,-10.158135999999999,-0.0001
0.0,4.13555,-0.06696,-10.158135999999999,-0.0001
0.0,4.13555,-0.06778,-10.158135999999999,-0.0001
0.0,4.13491,-0.06696,-10.158135999999999,-0.0001
0.0,4.13491,-0.06778,-10.158135999999999,-0.0001
0.0,4.13491,-0.06778,-10.158135999999999,-0.00011
0.0,4.13491,-0.06696,-10.158135999999999,-0.00011
0.0,4.13427,-0.06696,-10.1702428,-0.00011
0.0,4.13427,-0.07186,-10.1702428,-0.00011
0.0,4.13362,-0.07595,-10.158135999999999,-0.00011
0.0,4.13298,-0.07676,-10.158135999999999,-0.00012
0.0,4.13234,-0.07676,-10.158135999999999,-0.00012
0.0,4.13169,-0.07676,-10.158135999999999,-0.00012
0.0,4.13169,-0.07758,-10.158135999999999,-0.00012
0.0,4.13105,-0.07676,-10.158135999999999,-0.00012
0.0,4.13105,-0.07676,-10.158135999999999,-0.00013
0.0,4.13041,-0.07676,-10.158135999999999,-0.00013
0.0,4.13041,-0.07676,-10.158135999999999,-0.00013
0.0,4.12976,-0.08493,-10.158135999999999,-0.00013
0.0,4.12848,-0.09146,-10.158135999999999,-0.00014
0.0,4.12783,-0.09391,-10.158135999999999,-0.00014
0.0,4.12719,-0.09391,-10.158135999999999,-0.00014
0.0,4.12655,-0.09391,-10.158135999999999,-0.00014
0.0,4.1259,-0.09473,-10.158135999999999,-0.00015
0.0,4.12526,-0.09473,-10.158135999999999,-0.00015
0.0,4.12462,-0.09391,-10.158135999999999,-0.00015
0.0,4.12397,-0.09391,-10.1702428,-0.00015
0.0,4.12333,-0.09391,-10.1702428,-0.00016
0.0,4.12269,-0.09799,-10.1702428,-0.00016
0.0,4.12204,-0.10044,-10.158135999999999,-0.00016
0.0,4.1214,-0.10126,-10.158135999999999,-0.00016
0.0,4.12076,-0.10126,-10.158135999999999,-0.00017
0.0,4.12011,-0.10126,-10.158135999999999,-0.00017
0.0,4.11947,-0.10126,-10.158135999999999,-0.00017
0.0,4.11883,-0.10126,-10.158135999999999,-0.00018
0.0,4.11818,-0.10126,-10.158135999999999,-0.00018
0.0,4.11818,-0.10126,-10.158135999999999,-0.00018
0.0,4.11754,-0.10126,-10.158135999999999,-0.00018
0.0,4.11625,-0.11596,-10.158135999999999,-0.00019
0.0,4.11432,-0.12658,-10.158135999999999,-0.00019
0.0,4.11304,-0.12984,-10.158135999999999,-0.00019
0.0,4.11175,-0.13066,-10.158135999999999,-0.0002
0.0,4.11046,-0.13148,-10.158135999999999,-0.0002
0.0,4.10982,-0.13148,-10.158135999999999,-0.00021
0.0,4.10918,-0.13066,-10.158135999999999,-0.00021
0.0,4.10789,-0.13066,-10.158135999999999,-0.00021
0.0,4.10725,-0.13066,-10.158135999999999,-0.00022
0.0,4.1066,-0.13066,-10.158135999999999,-0.00022
0.0,4.07894,-0.8991,-10.158135999999999,-0.00025
0.0,4.04355,-0.8991,-10.158135999999999,-0.00027
0.0,4.01524,-0.90481,-10.158135999999999,-0.0003
0.0,3.9953,-0.91053,-10.158135999999999,-0.00032
0.0,3.97729,-0.91543,-10.158135999999999,-0.00035
0.0,3.96378,-0.9187,-10.158135999999999,-0.00037
0.0,3.95155,-0.92278,-10.158135999999999,-0.0004
0.0,3.9419,-0.92523,-10.158135999999999,-0.00042
0.0,3.93225,-0.92768,-10.158135999999999,-0.00045
0.0,3.92517,-0.93013,-10.158135999999999,-0.00047
0.0,3.81709,-3.88629,-10.158135999999999,-0.00058
0.0,3.67555,-4.00389,-10.158135999999999,-0.00069
0.0,3.61121,-4.10433,-10.158135999999999,-0.0008
0.0,3.55974,-4.20233,-10.158135999999999,-0.00092
0.0,3.52822,-4.26521,-10.158135999999999,-0.00104
